HospitalID,categoryGER,categoryAUT,Department,beds,doctorsgeneral,doctorsspecial,nurses,numberofstays,averagestayduration,address
524,369,KI,"Universitätsklinik für Kinder- und Jugendheilkunde der PMU und Sonderauftrag für Neonatologie",74,NaN,NaN,NaN,NaN,NaN,"Müllner Hauptstraße 48, 5020 Salzburg"
524,510,ZMK,"Universitätsklinik für Mund-, Kiefer- und Gesichtschirurgie der PMU",26,NaN,NaN,NaN,NaN,NaN,"Müllner Hauptstraße 48, 5020 Salzburg"
524,630,STR/RAD,"Universitätsklinik für Nuklearmedizin und Endokrinologie der PMU",14,NaN,NaN,NaN,NaN,NaN,"Müllner Hauptstraße 48, 5020 Salzburg"
524,699,OR,"Universitätsklinik für Orthopädie und Traumatologie",108,NaN,NaN,NaN,NaN,NaN,"Müllner Hauptstraße 48, 5020 Salzburg"
524,332,PUL,"Universitätsklinik für Pneumologie der PMU / Lungenheilkunde",52,NaN,NaN,NaN,NaN,NaN,"Müllner Hauptstraße 48, 5020 Salzburg"
524,870,STR/RAD,"Universitätsklinik für Radiotherapie und Radio-Onkologie der PMU",15,NaN,NaN,NaN,NaN,NaN,"Müllner Hauptstraße 48, 5020 Salzburg"
524,900,URO,"Universitätsklinik für Urologie und Andrologie der PMU",51,NaN,NaN,NaN,NaN,NaN,"Müllner Hauptstraße 48, 5020 Salzburg"
612,NaN,,"All",1532,NaN,NaN,NaN,NaN,NaN,"Auenbrugger Platz 1, 8036 Graz"
612,220,HNO,"Hals-Nasen-Ohren Universitätsklinik",100,35,NaN,69,5655,4.16,"Auenbrugger Platz 1, 8036 Graz"
612,930,AN,"Universitätsklinik für Anästhesiologie und Intensivmedizin",13,156,105,192,710,6.2,"Auenbrugger Platz 1, 8036 Graz"
612,120,AU,"Universitätsklinik für Augenheilkunde",48,51,32,85,3167,0.9,"Auenbrugger Platz 1, 8036 Graz"
612,169,CH,"Universitätsklinik für Chirurgie / Klinische Abteilung für Allgemeinchirurgie",65,29,23,30,2906,8,"Auenbrugger Platz 1, 8036 Graz"
612,153,CH,"Universitätsklinik für Chirurgie / Klinische Abteilung für Gefäßchirurgie",27,14,10,18,1100,8.1,"Auenbrugger Platz 1, 8036 Graz"
612,163,CH,"Universitätsklinik für Chirurgie / Klinische Abteilung für Herzchirurgie",29,20,13,29,1030,15,"Auenbrugger Platz 1, 8036 Graz"
612,800,CH,"Universitätsklinik für Chirurgie / Klinische Abteilung für Plastische, ästhetische und Rekonstruktive Chirurgie",28,21,12,16,1513,6.4,"Auenbrugger Platz 1, 8036 Graz"
612,163,CH,"Universitätsklinik für Chirurgie / Klinische Abteilung für Thorax- & Hyperbare Chirurgie",29,14,9,17,1314,8,"Auenbrugger Platz 1, 8036 Graz"
612,169,CH,"Universitätsklinik für Chirurgie / Klinische Abteilung für Transplantationschirurgie",20,12,7,18,763,8.1,"Auenbrugger Platz 1, 8036 Graz"
612,250,DER,"Universitätsklinik für Dermatologie und Venerologie",68,43,32,63,NaN,3.34,"Auenbrugger Platz 1, 8036 Graz"
612,199,GGH,"Universitätsklinik für Frauenheilkunde und Geburtshilfe",93,56,31,101,10325,3,"Auenbrugger Platz 1, 8036 Graz"
612,339,IM,"Universitätsklinik für Innere Medizin",318,223,116,394,14820,6.24,"Auenbrugger Platz 1, 8036 Graz"
612,350,KCH,"Universitätsklinik für Kinder- und Jugendchirurgie",82,45,25,89,6105,3.45,"Auenbrugger Platz 1, 8036 Graz"
612,369,KJP,"Universitätsklinik für Kinder- und Jugendheilkunde",170,109,68,288,12075,4.48,"Auenbrugger Platz 1, 8036 Graz"
612,540,NC,"Universitätsklinik für Neurochirurgie",55,28,18,75,1937,5.08,"Auenbrugger Platz 1, 8036 Graz"
612,570,NEU,"Universitätsklinik für Neurologie",97,48,35,103,2690,10,"Auenbrugger Platz 1, 8036 Graz"
612,699,OR,"Universitätsklinik für Orthopädie und Traumatologie",101,62,48,64,NaN,5.3,"Auenbrugger Platz 1, 8036 Graz"
612,829,PSY,"Universitätsklinik für Psychiatrie und Psychotherapeutische Medizin",69,22,13,37,903,20.5,"Auenbrugger Platz 1, 8036 Graz"
612,870,STR/RAD,"Universitätsklinik für Strahlentherapie-Radioonkologie",25,20,12,10,798,7.62,"Auenbrugger Platz 1, 8036 Graz"
612,900,URO,"Universitätsklinik für Urologie",65,30,19,40,4143,4,"Auenbrugger Platz 1, 8036 Graz"
612,510,ZMK,"Universitätsklinik für Zahnmedizin und Mundgesundheit / Klinische Abteilung für Mund-, Kiefer- und Gesichtschirurgie",23,17,8,13,1304,4.42,"Auenbrugger Platz 1, 8036 Graz"
621,NaN,,"All",780,NaN,NaN,NaN,NaN,NaN,"Wagner-Jauregg-Platz 1, 8053 Graz-Neuhart"
621,340,AG/R,"Akutgeriatrie/Remobilisation Neurologie (Süd)",152,NaN,NaN,NaN,NaN,NaN,"Wagner-Jauregg-Platz 1, 8053 Graz-Neuhart"
621,390,KJP,"Kinder- und Jugendpsychiatrie - allgemein (Süd)",39,NaN,NaN,NaN,NaN,NaN,"Wagner-Jauregg-Platz 1, 8053 Graz-Neuhart"
621,570,NEU,"Akut-Nachbehandlung von neurologischen Patienten (Süd)",94,NaN,NaN,NaN,NaN,NaN,"Wagner-Jauregg-Platz 1, 8053 Graz-Neuhart"
621,821,PSY,"Alkoholiker- und Drogenbetreuung (Süd)",355,NaN,NaN,NaN,NaN,NaN,"Wagner-Jauregg-Platz 1, 8053 Graz-Neuhart"
621,829,PSY,"Geriatrie Psychiatrie (Süd)",140,NaN,NaN,NaN,NaN,NaN,"Wagner-Jauregg-Platz 1, 8053 Graz-Neuhart"
627,NaN,,"All",288,NaN,NaN,NaN,NaN,NaN,"Bergstraße 27, 8020 Graz"
627,570,NEU,"Abteilung für Neurologie",63,NaN,NaN,NaN,NaN,NaN,"Bergstraße 27, 8020 Graz"
627,339,IM,"Interne",177,23,15,69,5633,7.82,"Bergstraße 27, 8020 Graz"
627,821,PSY,"Therapiestation für Drogenkranke WALKABOUT",32,2,2,15,253,34,"Bergstraße 27, 8020 Graz"
627,829,PSY,"Abteilung für Psychiatrie und Psychotherapie",10,NaN,NaN,NaN,NaN,NaN,"Bergstraße 27, 8020 Graz"
638,NaN,,"All",846,NaN,NaN,NaN,NaN,NaN,""
638,399,PAL,"Abteilung f. Innere Med.- Palliativ medizinische Einrichtung",10,5,1,12,205,13,"Vordernberger Straße 42, 8700 Leoben"
638,332,PUL,"Abteilung für Lungenkrankheiten - LKH Eisenerz",27,16,8,24,2700,5.94,"Radmeister Strasse 7-9, 8790 Eisenerz"
638,900,URO,"Abteilung für Urologie",67,12,7,26,2787,4.45,"Vordernberger Straße 42, 8700 Leoben"
638,169,CH,"Chirurgie - allgemein",127,36,13,71,5049,5.52,"Vordernberger Straße 42, 8700 Leoben"
638,199,GGH,"Frauenheilkunde und Geburtshilfe - allgemein",69,23,10,44,3697,4.58,"Vordernberger Straße 42, 8700 Leoben"
638,316,IM,"Gastroenterologie - Hepatologie",33,6,5,21,1902,3.28,"Vordernberger Straße 42, 8700 Leoben"
638,220,HNO,"Hals-, Nasen- und Ohrenkrankheiten - allgemein",46,12,7,18,2178,4.52,"Vordernberger Straße 42, 8700 Leoben"
638,339,IM,"Innere Medizin - allgemein",75,NaN,NaN,NaN,NaN,NaN,"Vordernberger Straße 42, 8700 Leoben"
638,930,IN GEM,"Intensivbetreuung - interdisziplinär",17,27,17,64,630,6.12,"Vordernberger Straße 42, 8700 Leoben"
638,930,IN IM,"Intensivbetreuung - interne",102,16,11,65,2505,5.83,"Vordernberger Straße 42, 8700 Leoben"
638,332,IN PUL,"Intensivbetreuung (Pulmologie)",27,NaN,NaN,NaN,NaN,NaN,"Vordernberger Straße 42, 8700 Leoben"
638,369,IN KI,"Kinder-Intensivbetreuung (Kinderheilkunde)",12,NaN,NaN,33,401,7.4,"Vordernberger Straße 42, 8700 Leoben"
638,390,KJP,"Kinder-Psychosomatik (Kinderheilkunde)",8,2,2,3,139,8.76,"Vordernberger Straße 42, 8700 Leoben"
638,369,KI,"Kinderheilkunde - allgemein",84,29,16,78,4903,4.63,"Vordernberger Straße 42, 8700 Leoben"
638,316,IM,"Onkologie (Interne)",34,9,4,26,1142,6.06,"Vordernberger Straße 42, 8700 Leoben"
638,332,PUL,"Pulmologie, unspezifische",27,16,8,30,2700,5.94,"Vordernberger Straße 42, 8700 Leoben"
640,NaN,,"All",101,NaN,NaN,NaN,NaN,NaN,""
640,930,GEM,"AEE bzw. Gesundheitszentrum Mariazell",0,NaN,NaN,NaN,NaN,NaN,"Spitalgasse 4 - 8, 8630 St. Sebastian"
640,340,AG/R,"Akutgeriatrie/Remobilisation (Interne)",25,3,NaN,13,462,13.8,"Grazer Str. 63-65, 8680 Mürzzuschlag"
640,169,CH,"disloz. chirurgische Ambulanz des LKH Hochsteiermark, Standort Mürzzuschlag",0,NaN,NaN,NaN,NaN,NaN,"Grazer Str. 63-65, 8680 Mürzzuschlag"
640,339,IM,"Med. Abteilung - MÜR - Mürzzuschlag",51,10,4,25,1793,4.9,"Grazer Str. 63-65, 8680 Mürzzuschlag"
640,930,AN,"Med. Intensiv - MÜR - Mürzzuschlag",0,2,1,13,121,2.71,"Grazer Str. 63-65, 8680 Mürzzuschlag"
640,340,AG/R,"Remobilisation und Nachsorge (Interne)",25,3,1,14,423,12.64,"Grazer Str. 63-65, 8680 Mürzzuschlag"
643,NaN,,"All",225,NaN,NaN,NaN,NaN,NaN,""
643,930,AN,"Abteilung für Anästhesiologie und Intensivmedizin - Rottenmann",0,20,11,12,NaN,NaN,"St. Georgen 2, 8786 St. Georgen"
643,340,AG/R,"Akutgeriatrie/Remobilisation (Interne) - Rottenmann",26,NaN,NaN,14,408,19.3,"St. Georgen 2, 8786 St. Georgen"
643,169,CH,"Chirurgische Abteilung - Bad Aussee",19,9,3,41,1471,3.5,"Sommersbergseestraße 396, 8990 Bad Aussee"
643,169,CH,"Chirurgische Abteilung - Rottenmann",45,16,7,28,2362,4.52,"St. Georgen 2, 8786 St. Georgen"
643,199,GGH,"Gynäkologie u. Geburtshilfe - Rottenmann",13,12,6,16,602,3.7,"St. Georgen 2, 8786 St. Georgen"
643,870,STR/RAD,"Institut für Radiologie - Rottenmann",0,6,5,NaN,NaN,NaN,"St. Georgen 2, 8786 St. Georgen"
643,930,IN GEM,"Interdisziplinäre Intensivstation - Bad Aussee",0,NaN,NaN,15,NaN,NaN,"Sommersbergseestraße 396, 8990 Bad Aussee"
643,930,IN GEM,"Interdisziplinäre Intensivstation - Rottenmann",0,0,0,32,705,4.3,"St. Georgen 2, 8786 St. Georgen"
643,930,TK GEM,"Interdisziplinäre Tagesklinik Chi-Gyn",0,NaN,NaN,NaN,180,NaN,"St. Georgen 2, 8786 St. Georgen"
643,339,IM,"Medizinische Abteilung - Bad Aussee",31,12,6,29,2263,4.26,"Sommersbergseestraße 396, 8990 Bad Aussee"
643,339,IM,"Medizinische Abteilung - Rottenmann",89,22,9,63,2686,5.25,"St. Georgen 2, 8786 St. Georgen"
672,NaN,,"All",277,NaN,NaN,NaN,NaN,NaN,""
672,199,GGH,"Abteilung f. Frauenheilkunde u. Geburtshilfe JUD - Judenburg",35,16,8,26,1679,2.82,"Oberweggasse 18, 8750 Judenburg"
672,169,CH,"Abteilung für Chirurgie JUD - Judenburg",69,15,9,52,2530,2.81,"Oberweggasse 18, 8750 Judenburg"
672,339,IM,"Abteilung für Innere Medizin KNI - Knittelfeld",0,32,18,99,7289,4.23,"Gaaler Straße 10, 8720 Knittelfeld"
672,570,NEU,"Abteilung für Neurologie KNI - Knittelfeld",55,14,7,33,1689,5.63,"Gaaler Straße 10, 8720 Knittelfeld"
672,166,UC,"Abteilung für Unfallchirurgie JUD - Judenburg",43,16,7,25,1669,5.81,"Oberweggasse 18, 8750 Judenburg"
672,560,NEU,"Akut-Nachbehandlung von neurologischen Patienten",4,NaN,NaN,NaN,NaN,NaN,"Gaaler Straße 10, 8720 Knittelfeld"
672,340,AG/R,"Akutgeriatrie / Remobilisation (Interne)",0,NaN,NaN,NaN,NaN,NaN,"Oberweggasse 18, 8750 Judenburg"
672,339,IM,"Innere Medizin - allgemein",0,NaN,NaN,NaN,NaN,NaN,"Oberweggasse 18, 8750 Judenburg"
672,339,IN IM,"Intensivbetreuung (Interne)",0,NaN,NaN,NaN,366,27.9,"Oberweggasse 18, 8750 Judenburg"
672,570,IN NEU,"Intensivbetreuung (Neurologie)",6,NaN,NaN,NaN,NaN,NaN,"Gaaler Straße 10, 8720 Knittelfeld"
672,699,OR,"Orthopädie und orthop. Chirurgie - allgemein",0,NaN,NaN,NaN,NaN,NaN,"Oberweggasse 18, 8750 Judenburg"
672,930,PAL,"Palliativmedizinische Einrichtung",12,3,NaN,NaN,253,12.52,"Oberweggasse 18, 8750 Judenburg"
673,NaN,,"All",256,NaN,NaN,NaN,NaN,NaN,"Göstinger Straße 22, 8021 Graz Postfach"
673,169,CH,"Chirurgie - allgemein (West)",46,NaN,NaN,NaN,NaN,NaN,"Göstinger Straße 22, 8021 Graz Postfach"
673,316,IM,"Gastroenterologie - Hepatologie (West)",29,NaN,NaN,NaN,NaN,NaN,"Göstinger Straße 22, 8021 Graz Postfach"
673,339,IM,"Innere Medizin - allgemein (West)",97,NaN,NaN,NaN,NaN,NaN,"Göstinger Straße 22, 8021 Graz Postfach"
673,339,IN IM,"Intensivbetreuung Interne (West)",40,NaN,NaN,NaN,NaN,NaN,"Göstinger Straße 22, 8021 Graz Postfach"
673,323,IN CCU,"Kardiologie Interne (West)",12,NaN,NaN,NaN,NaN,NaN,"Göstinger Straße 22, 8021 Graz Postfach"
673,930,AN,"Intensivbetreuung Anästhesie (West)",16,NaN,NaN,NaN,NaN,NaN,"Göstinger Straße 22, 8021 Graz Postfach"
704,NaN,,"All",537,NaN,NaN,NaN,NaN,NaN,"Milser Straße 23, 6060 Hall in Tirol"
704,169,CH,"Allgemeine Chirurgie",88,9,7,40,NaN,NaN,"Milser Straße 23, 6060 Hall in Tirol"
704,930,AN,"Anästhesie und Intensivmedizin",9,2,2,26,NaN,NaN,"Milser Straße 23, 6060 Hall in Tirol"
704,199,GGH,"Gynäkologie und Geburtshilfe",45,8,6,47,NaN,NaN,"Milser Straße 23, 6060 Hall in Tirol"
704,339,IM,"Innere Medizin",95,13,6,66,NaN,NaN,"Milser Straße 23, 6060 Hall in Tirol"
704,339,IN IM,"Intensivüberwachung Innere Medizin",4,1,1,9,NaN,NaN,"Milser Straße 23, 6060 Hall in Tirol"
704,390,KJP,"Kinder- und Jugendpsychiatrie, Psychotherapie und Psychosomatik",48,NaN,NaN,NaN,NaN,NaN,"Milser Straße 23, 6060 Hall in Tirol"
704,829,PSY,"Psychiatrie und Psychotherapie A",173,NaN,NaN,NaN,NaN,NaN,"Milser Straße 23, 6060 Hall in Tirol"
704,166,UC,"Unfallchirurgie und Sporttraumatologie",35,5,5,15,NaN,NaN,"Milser Straße 23, 6060 Hall in Tirol"
704,900,URO,"Urologie und Andrologie",32,5,4,14,NaN,NaN,"Milser Straße 23, 6060 Hall in Tirol"
706,NaN,,"All",1470,NaN,NaN,NaN,NaN,NaN,"Anichstraße 35, 6020 Innsbruck"
706,930,PAL,"Palliativstation (Hospiz)",14,NaN,NaN,NaN,NaN,NaN,"Anichstraße 35, 6020 Innsbruck"
706,169,CH,"Universitätsklinik für Allgemeine und Chirurgische Intensivmedizin",23,NaN,NaN,NaN,NaN,NaN,"Anichstraße 35, 6020 Innsbruck"
706,930,AN,"Universitätsklinik für Anästhesie und Intensivmedizin",7,NaN,NaN,NaN,NaN,NaN,"Anichstraße 35, 6020 Innsbruck"
706,120,AU,"Universitätsklinik für Augenheilkunde und Optometrie",37,NaN,NaN,NaN,NaN,NaN,"Anichstraße 35, 6020 Innsbruck"
706,250,DER,"Universitätsklinik für Dermatologie, Venerologie und Allergologie",52,NaN,NaN,NaN,NaN,NaN,"Anichstraße 35, 6020 Innsbruck"
706,153,CH,"Universitätsklinik für Gefäßchirurgie",32,NaN,NaN,NaN,NaN,NaN,"Anichstraße 35, 6020 Innsbruck"
706,199,GGH,"Universitätsklinik für Gynäkologie und Geburtshilfe",109,NaN,NaN,NaN,NaN,NaN,"Anichstraße 35, 6020 Innsbruck"
706,220,HNO,"Universitätsklinik für Hals-, Nasen- und Ohrenheilkunde",38,NaN,NaN,NaN,NaN,NaN,"Anichstraße 35, 6020 Innsbruck"
706,163,CH,"Universitätsklinik für Herzchirurgie",29,NaN,NaN,NaN,NaN,NaN,"Anichstraße 35, 6020 Innsbruck"
706,220,HNO,"Universitätsklinik für Hör-, Stimm- und Sprachstörungen",7,NaN,NaN,NaN,NaN,NaN,"Anichstraße 35, 6020 Innsbruck"
706,316,IM,"Universitätsklinik für Innere Medizin I (Schwerpunkte: Gastroenterologie, Endokrinologie, Stoffwechsel, Hepatologie)",74,NaN,NaN,NaN,NaN,NaN,"Anichstraße 35, 6020 Innsbruck"
706,332,IM,"Universitätsklinik für Innere Medizin II (Schwerpunkte: Infektiologie, Immunologie, Pneumologie, Rheumatologie)",29,NaN,NaN,NaN,NaN,NaN,"Anichstraße 35, 6020 Innsbruck"
706,323,IM,"Universitätsklinik für Innere Medizin III (Schwerpunkte: Kardiologie und Angiologie)",52,NaN,NaN,NaN,NaN,NaN,"Anichstraße 35, 6020 Innsbruck"
706,329,IM,"Universitätsklinik für Innere Medizin IV (Schwerpunkte: Nephrologie und Hypertensiologie)",26,NaN,NaN,NaN,NaN,NaN,"Anichstraße 35, 6020 Innsbruck"
706,319,IM,"Universitätsklinik für Innere Medizin V (Schwerpunkte: Hämatologie und Onkologie)",62,NaN,NaN,NaN,NaN,NaN,"Anichstraße 35, 6020 Innsbruck"
706,510,ZMK,"Universitätsklinik für Kieferorthopädie",0,NaN,NaN,NaN,NaN,NaN,"Anichstraße 35, 6020 Innsbruck"
706,510,ZMK,"Universitätsklinik für Mund-, Kiefer- und Gesichtschirurgie",27,NaN,NaN,NaN,NaN,NaN,"Anichstraße 35, 6020 Innsbruck"
706,540,NC,"Universitätsklinik für Neurochirurgie",72,NaN,NaN,NaN,NaN,NaN,"Anichstraße 35, 6020 Innsbruck"
706,570,NEU,"Universitätsklinik für Neurologie",116,NaN,NaN,NaN,NaN,NaN,"Anichstraße 35, 6020 Innsbruck"
706,630,STR/RAD,"Universitätsklinik für Nuklearmedizin",11,NaN,NaN,NaN,NaN,NaN,"Anichstraße 35, 6020 Innsbruck"
706,699,OR,"Universitätsklinik für Orthopädie",68,NaN,NaN,NaN,NaN,NaN,"Anichstraße 35, 6020 Innsbruck"
706,369,KI,"Universitätsklinik für Pädiatrie I (Schwerpunkte: Gastroenterologie und Hepatologie, Transplantation, Hämatologie, Onkologie, Nephrologie, Infektiologie, Endokrinologie einschließlich Diabetologie und Rheumatologie, Neuropädiatrie und Stoffwechselerkranku",63,NaN,NaN,NaN,NaN,NaN,"Anichstraße 35, 6020 Innsbruck"
706,366,KI,"Universitätsklinik für Pädiatrie II (Schwerpunkte: Neonatologie, NICU (Neonatal Intensive Care Unit), Frühgeborenen-Nachsorge, Risikokinder)",29,NaN,NaN,NaN,NaN,NaN,"Anichstraße 35, 6020 Innsbruck"
706,363,KI,"Universitätsklinik für Pädiatrie III (Schwerpunkte: Kardiologie, Pneumologie, Allergologie und Zystische Fibrose)",14,NaN,NaN,NaN,NaN,NaN,"Anichstraße 35, 6020 Innsbruck"
706,800,PCH,"Universitätsklinik für Plastische, Rekonstruktive und Ästhetische Chirurgie",34,NaN,NaN,NaN,NaN,NaN,"Anichstraße 35, 6020 Innsbruck"
706,829,PSY,"Universitätsklinik für Psychiatrie I",98,NaN,NaN,NaN,NaN,NaN,"Anichstraße 35, 6020 Innsbruck"
706,829,PSY,"Universitätsklinik für Psychiatrie II",32,NaN,NaN,NaN,NaN,NaN,"Anichstraße 35, 6020 Innsbruck"
706,390,KJP,"Universitätsklinik für Psychiatrie, Psychotherapie und Psychosomatik im Kinder- und Jugendalter",22,NaN,NaN,NaN,NaN,NaN,"Anichstraße 35, 6020 Innsbruck"
706,870,STR/RAD,"Universitätsklinik für Strahlentherapie - Radioonkologie",18,NaN,NaN,NaN,NaN,NaN,"Anichstraße 35, 6020 Innsbruck"
706,166,UC,"Universitätsklinik für Unfallchirurgie",97,NaN,NaN,NaN,NaN,NaN,"Anichstraße 35, 6020 Innsbruck"
706,900,URO,"Universitätsklinik für Urologie",53,NaN,NaN,NaN,NaN,NaN,"Anichstraße 35, 6020 Innsbruck"
706,163,CH,"Universitätsklinik für Visceral-, Transplantations- und Thoraxchirurgie (inkl. Kinder- und Jugendchirurgie)",125,NaN,NaN,NaN,NaN,NaN,"Anichstraße 35, 6020 Innsbruck"
807,NaN,,"All",286,NaN,NaN,NaN,NaN,NaN,"Lustenauer Straße 4, 6850 Dornbirn"
807,339,IM,"Abteilung für Innere Medizin",102,21,NaN,62,NaN,NaN,"Lustenauer Straße 4, 6850 Dornbirn"
807,169,CH,"Chirurgische Abteilung",49,16,NaN,36,NaN,NaN,"Lustenauer Straße 4, 6850 Dornbirn"
807,196,GGH,"Geburtshilfe Abteilung",21,4,NaN,16,NaN,NaN,"Lustenauer Straße 4, 6850 Dornbirn"
807,193,GGH,"Gynäkologie Abteilung",21,15,NaN,20,NaN,NaN,"Lustenauer Straße 4, 6850 Dornbirn"
807,930,IN GEM,"Intensivbetreuung-interdiszip.",10,3,NaN,22,NaN,NaN,"Lustenauer Straße 4, 6850 Dornbirn"
807,369,KI,"Kinder- und Jugendheilkunde Abteilung",28,17,NaN,31,NaN,NaN,"Lustenauer Straße 4, 6850 Dornbirn"
807,699,OR,"Orthopädie Abteilung",31,12,NaN,17,NaN,NaN,"Lustenauer Straße 4, 6850 Dornbirn"
807,366,KI,"Paediatrie/Neonatalogie - Intensiv",8,NaN,NaN,14,NaN,NaN,"Lustenauer Straße 4, 6850 Dornbirn"
807,166,UC,"Unfallchirurgie Departement",16,11,NaN,12,NaN,NaN,"Lustenauer Straße 4, 6850 Dornbirn"
901,NaN,,"All",2112,NaN,NaN,NaN,NaN,NaN,"Währinger Gürtel 18-20, 1090 Wien"
901,930,AN,"Klin. Abt. f. Allgemeine Anästhesie und Intensivmedizin",19,135,59,102,91,4.53,"Währinger Gürtel 18-20, 1090 Wien"
901,250,DER,"Klin. Abt. f. Allgemeine Dermatologie",37,35,21,49,2731,4.6,"Währinger Gürtel 18-20, 1090 Wien"
901,193,GGH,"Klin. Abt. f. Allgemeine Gynäkologie und Gynäkologische Onkologie",53,32,23,48,6726,3.19,"Währinger Gürtel 18-20, 1090 Wien"
901,311,IM,"Klin. Abt. f. Angiologie",19,17,12,19,673,8.15,"Währinger Gürtel 18-20, 1090 Wien"
901,829,PSY,"Klin. Abt. f. Biologische Psychiatrie",42,48,32,64,513,28.3,"Währinger Gürtel 18-20, 1090 Wien"
901,313,IM,"Klin. Abt. f. Endokrinologie und Stoffwechsel",19,18,11,32,503,10.97,"Währinger Gürtel 18-20, 1090 Wien"
901,316,IM,"Klin. Abt. f. Gastroenterologie und Hepatologie",44,48,25,73,1688,8.46,"Währinger Gürtel 18-20, 1090 Wien"
901,196,GGH,"Klin. Abt. f. Geburtshilfe und feto-maternale Medizin",49,35,24,52,3768,4.95,"Währinger Gürtel 18-20, 1090 Wien"
901,153,CH,"Klin. Abt. f. Gefäßchirurgie",19,6,6,19,508,5.95,"Währinger Gürtel 18-20, 1090 Wien"
901,193,GGH,"Klin. Abt. f. Gynäkologische Endokrinologie u. Reproduktionsmedizin",8,12,10,9,506,3.76,"Währinger Gürtel 18-20, 1090 Wien"
901,319,IM,"Klin. Abt. f. Hämatologie u. Hämostaseologie",32,20,12,29,6509,2.28,"Währinger Gürtel 18-20, 1090 Wien"
901,163,CH,"Klin. Abt. f. Herz-Thorax-Gefäßchirurgische Anästhesie und Intensivmedizin",11,46,25,62,17,7.74,"Währinger Gürtel 18-20, 1090 Wien"
901,163,CH,"Klin. Abt. f. Herzchirurgie",39,27,15,51,1720,6.11,"Währinger Gürtel 18-20, 1090 Wien"
901,250,DER,"Klin. Abt. f. Immundermatologie und infektiöse Hautkrankheiten",29,25,12,42,2324,4.41,"Währinger Gürtel 18-20, 1090 Wien"
901,339,IM,"Klin. Abt. f. Infektionen u. Tropenmedizin",19,13,8,23,1430,5.26,"Währinger Gürtel 18-20, 1090 Wien"
901,323,IM,"Klin. Abt. f. Kardiologie",44,64,50,93,2075,5.55,"Währinger Gürtel 18-20, 1090 Wien"
901,366,KI,"Klin. Abt. f. Neonatologie, Pädiatrische Intensivmedizin und Neuropädiatrie",58,50,26,245,3262,6.32,"Währinger Gürtel 18-20, 1090 Wien"
901,329,IM,"Klin. Abt. f. Nephrologie und Dialyse",26,38,21,126,3798,2.94,"Währinger Gürtel 18-20, 1090 Wien"
901,319,IM,"Klin. Abt. f. Onkologie",44,19,13,37,11324,1.59,"Währinger Gürtel 18-20, 1090 Wien"
901,363,KI,"Klin. Abt. f. Pädiatrische Kardiologie",14,14,10,31,683,6,"Währinger Gürtel 18-20, 1090 Wien"
901,800,PCH,"Klin. Abt. f. Plastische und Rekonstrukvits Chirurgie",24,24,12,46,901,7.77,"Währinger Gürtel 18-20, 1090 Wien"
901,332,PUL,"Klin. Abt. f. Pulmologie",19,11,7,15,643,9.14,"Währinger Gürtel 18-20, 1090 Wien"
901,333,IM,"Klin. Abt. f. Rheumatologie",22,15,8,33,1037,6.51,"Währinger Gürtel 18-20, 1090 Wien"
901,829,PSY,"Klin. Abt. f. Sozialpsychiatrie",61,45,28,61,801,28.67,"Währinger Gürtel 18-20, 1090 Wien"
901,350,KCH,"Klin. Abt. für Kinderchirurgie",15,14,5,35,1734,3.16,"Währinger Gürtel 18-20, 1090 Wien"
901,169,CH,"Klinische Abteilung für Allgemeinchirurgie; Univ. Klinik für Chirurgie",72,76,43,95,3789,6.02,"Währinger Gürtel 18-20, 1090 Wien"
901,220,HNO,"Klinische Abteilung für Allgemeine Hals-, Nasen- und Ohrenkrankheiten; Univ. Klinik für Hals-, Nasen- und Ohrenkrankheiten",42,32,21,42,3159,5.07,"Währinger Gürtel 18-20, 1090 Wien"
901,630,STR/RAD,"Klinische Abteilung für Nuklearmedizin; Univ. Klinik für Radiologie und Nuklearmedizin",6,15,9,8,539,4.05,"Währinger Gürtel 18-20, 1090 Wien"
901,369,KI,"Klinische Abteilung für Pädiatraische Nephrologie und Gastroenterologie; Univ. Klinik für Kinder- und Jugendheilkunde",11,14,6,32,814,5.29,"Währinger Gürtel 18-20, 1090 Wien"
901,369,PUL,"Klinische Abteilung für Pädiatrische Pulmologie, Allergologie und Endokrinologie; Univ. Klinik für Kinder- und Jugendheilkunde",24,25,13,38,912,7.14,"Währinger Gürtel 18-20, 1090 Wien"
901,163,CH,"Klinische Abteilung für Thoraxchirurgie; Univ. Klinik für Chirurgie",16,15,8,20,964,5.99,"Währinger Gürtel 18-20, 1090 Wien"
901,169,CH,"Klinische Abteilung für Transplantation; Univ. Klinik für Chirurgie",17,5,5,45,231,8.16,"Währinger Gürtel 18-20, 1090 Wien"
901,930,AN,"Univ. Klinik für Anästhesie, Allgemeine Intensivmedizin und Schmerztherapie",31,NaN,NaN,164,108,5.34,"Währinger Gürtel 18-20, 1090 Wien"
901,120,AU,"Univ. Klinik für Augenheilkunde und Optometrie",46,60,37,46,11046,1.61,"Währinger Gürtel 18-20, 1090 Wien"
901,250,DER,"Univ. Klinik für Dermatologie",66,NaN,NaN,91,5055,4.51,"Währinger Gürtel 18-20, 1090 Wien"
901,193,GGH,"Univ. Klinik für Frauenheilkunde",102,NaN,NaN,107,11000,3.87,"Währinger Gürtel 18-20, 1090 Wien"
